Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),Cooling:Electricity [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly),Water Heater:WaterSystems:Electricity [kW](Hourly) 
 08/30 18:00:00,0.862628395715,0.12885501922,0.0,0.0,0.0,0.0,0.0,0.0,0.0991872375,0.01781999375,0.08541804162419998,0.379927660241,0.26974546260000004
 08/30 19:00:00,0.92534656434,0.08744466735379999,0.0,0.0,0.0,0.0,0.0,0.0,0.16944485388900002,0.0304424874952,0.07648381678129999,0.39298906731,0.24545633886399998
 08/30 20:00:00,0.9376287289409999,0.0686775445303,0.0,0.0,0.0,0.0,0.0,0.0,0.217660868728,0.03910498384780001,0.06980637117630001,0.38381422527099995,0.216712279918
 08/30 21:00:00,0.7690853312199999,0.0494009151078,0.0,0.0,0.0,0.0,0.0,0.0,0.16255683433,0.0292049848831,0.061421090151500005,0.332142024625,0.17323039723
 08/30 22:00:00,0.61134158363,0.037949564354300004,0.0,0.0,0.0,0.0,0.0,0.0,0.11296324609899999,0.0202949934912,0.054137920700900004,0.28862523912300003,0.124790184216
 08/30 23:00:00,0.437093226318,0.028487820338,0.0,0.0,0.0,0.0,0.0,0.0,0.057859211701999994,0.0103949945265,0.048951485389199995,0.23873703554,0.0706204991608
 08/31 00:00:00,0.36310382865400004,0.0271877149886,0.0,0.0,0.0,0.0,0.0,0.0,0.0344400062388,0.0061874966114,0.0464782485222,0.219813923836,0.045654153445600004
 08/31 01:00:00,0.33929670013999996,0.020961329042599997,0.0,0.0,0.0,0.0,0.0,0.0,0.023419208515099998,0.004207498463380001,0.044397178009000005,0.217265356603,0.0394774585494
 08/31 02:00:00,0.336656150746,0.0207512110063,0.0,0.0,0.0,0.0,0.0,0.0,0.023419208515099998,0.004207498463380001,0.04285503452909999,0.214207075923,0.0414373333152
 08/31 03:00:00,0.348434805124,0.0262465612845,0.0,0.0,0.0,0.0,0.0,0.0,0.023419208515099998,0.004207498463380001,0.0430667126311,0.206115374959,0.061096010555999995
 08/31 04:00:00,0.466921960427,0.0339223019926,0.0,0.0,0.0,0.0,0.0,0.0,0.024796809375,0.0044549984375,0.0450130823982,0.23000819276700002,0.152118877449
 08/31 05:00:00,0.69573512058,0.0605661128387,0.0,0.0,0.0,0.0,0.0,0.0,0.039950421886199995,0.0071774987011,0.0513853908189,0.26575184820799996,0.320939960965
 08/31 06:00:00,0.8092874902670001,0.091930879508,0.0,0.0,0.0,0.0,0.0,0.0,0.0702576163894,0.012622493745200001,0.06006622758230001,0.28238124940299997,0.358429903147
 08/31 07:00:00,0.7166641123280001,0.094966513582,0.0,0.0,0.0,0.0,0.0,0.0,0.055104034397400005,0.0098999989647,0.06776033524040001,0.23873703554,0.334632708186
 08/31 08:00:00,0.608116049098,0.0961649203796,0.0,0.0,0.0,0.0,0.0,0.0,0.027552011094900002,0.0049499983857399996,0.0707997812925,0.203184522641,0.291099735684
 08/31 09:00:00,0.558435548594,0.08681800729229999,0.0,0.0,0.0,0.0,0.0,0.0,0.0220416076551,0.0039599984892700005,0.0667720704517,0.207963086203,0.247168785795
 08/31 10:00:00,0.521084645786,0.09890786588369999,0.0,0.0,0.0,0.0,0.0,0.0,0.0220416076551,0.0039599984892700005,0.0658751874616,0.208026800384,0.210651051796
 08/31 11:00:00,0.49085146363700005,0.110752586766,0.0,0.0,0.0,0.0,0.0,0.0,0.0220416076551,0.0039599984892700005,0.067611310683,0.204522520438,0.182186026371
 08/31 12:00:00,0.47980713060099994,0.0931017160101,0.0,0.0,0.0,0.0,0.0,0.0,0.0220416076551,0.0039599984892700005,0.0661542804208,0.21159479451,0.165526449527
 08/31 13:00:00,0.473611696462,0.0902963659233,0.0,0.0,0.0,0.0,0.0,0.0,0.0220416076551,0.0039599984892700005,0.0632620156723,0.223509346323,0.150308728322
 08/31 14:00:00,0.49193199235,0.11291067409700001,0.0,0.0,0.0,0.0,0.0,0.0,0.0220416076551,0.0039599984892700005,0.0654250686385,0.235933611584,0.154041705984
 08/31 15:00:00,0.566994471053,0.176318713594,0.0,0.0,0.0,0.0,0.0,0.0,0.023419208515099998,0.004207498463380001,0.0741794060559,0.279068112,0.175590246018
 08/31 16:00:00,0.6985461441699999,0.279566198334,0.0,0.0,0.0,0.0,0.0,0.0,0.030307209762800002,0.00544499833397,0.0902296666079,0.339023156153,0.223011113311
 08/31 17:00:00,0.868327108158,0.224758848953,0.0,0.0,0.0360759828767,0.00752728320142,0.0436032660781,0.00752728320142,0.0509712226619,0.00915749739742,0.09242561062280001,0.36807682260799995,0.26356268879
 08/31 18:00:00,0.9098392120730001,0.12885501922,0.0,0.0,0.040096033152099995,0.00846217439362,0.0485582075458,0.00846217439362,0.0991872375,0.01781999375,0.08541804162419998,0.379927660241,0.268398071412
 08/31 19:00:00,0.9748384571100001,0.08744466735379999,0.0,0.0,0.0419039608442,0.00894180572997,0.0508457665742,0.00894180572997,0.16944485388900002,0.0304424874952,0.07648381678129999,0.39298906731,0.244102465061
 08/31 20:00:00,0.990324813555,0.0686775445303,0.0,0.0,0.044770041856000004,0.00956613735888,0.054336179214900006,0.00956613735888,0.217660868728,0.03910498384780001,0.06980637117630001,0.38381422527099995,0.215072185317
 08/31 21:00:00,0.812293005709,0.0494009151078,0.0,0.0,0.0371641576512,0.00788911778153,0.04505327543269999,0.00788911778153,0.16255683433,0.0292049848831,0.061421090151500005,0.332142024625,0.171384796286
 08/31 22:00:00,0.636537459572,0.037949564354300004,0.0,0.0,0.0225105058971,0.00475067614062,0.0272611820377,0.00475067614062,0.11296324609899999,0.0202949934912,0.054137920700900004,0.28862523912300003,0.12272487812
 08/31 23:00:00,0.44340242845100003,0.028487820338,0.0,0.0,0.007143654507729999,0.0014959238678199998,0.00863957837556,0.0014959238678199998,0.057859211701999994,0.0103949945265,0.048951485389199995,0.23873703554,0.06829012291849999
 09/01 00:00:00,0.36218717909000003,0.0271657664086,0.0,0.0,0.0,0.0,0.0,0.0,0.0349529110737,0.00627964516985,0.04646961820230001,0.22080743309599998,0.0431475715479
 09/01 01:00:00,0.33803442122500005,0.0209837564854,0.0,0.0,0.0,0.0,0.0,0.0,0.0233019356293,0.0041864291993899995,0.0443928689525,0.218247346915,0.0373758405284
 09/01 02:00:00,0.33568581115999996,0.0207726887631,0.0,0.0,0.0,0.0,0.0,0.0,0.0233019356293,0.0041864291993899995,0.04285072547259999,0.21517524349800002,0.0396414773603
 09/01 03:00:00,0.34988018703699997,0.0262203589024,0.0,0.0,0.00175353627612,0.00035548580769,0.00210902208381,0.00035548580769,0.0233019356293,0.0041864291993899995,0.0430580823111,0.20704696987399998,0.059647747939599996
 09/01 04:00:00,0.482366161128,0.0338584791964,0.0,0.0,0.0126592773985,0.0025888821369099996,0.0152481595354,0.0025888821369099996,0.0249663585128,0.00448545966066,0.045000143021800006,0.231047777819,0.151088262578
 09/01 05:00:00,0.7533555883949999,0.0603328473783,0.0,0.0,0.0406771894716,0.00830958414138,0.048986773613,0.00830958414138,0.046603871258500004,0.00837285839877,0.0513551785956,0.266952986505,0.320553920024
 09/01 06:00:00,0.907053406326,0.0914771960092,0.0,0.0,0.0627158278118,0.012664452010700001,0.07538027982250001,0.012664452010700001,0.0882144738665,0.0158486254137,0.0600144334557,0.283657548835,0.358408044933
 09/01 07:00:00,0.820385106768,0.0944542374357,0.0,0.0,0.06793541997790001,0.013397604884299998,0.0813330248622,0.013397604884299998,0.0732346679145,0.013157351262299999,0.0677042320573,0.23981607298799998,0.334609757683
 09/01 08:00:00,0.708972150872,0.09561442712139999,0.0,0.0,0.07481585616,0.014604692377799999,0.0894205485378,0.014604692377799999,0.036617333957300005,0.00657867563113,0.0707410780271,0.204102870766,0.290981643953
 09/01 09:00:00,0.693621881328,0.0863412147665,0.0,0.0,0.106681836063,0.0203642707796,0.127046106842,0.0203642707796,0.0282952073318,0.00508352113152,0.0667202763251,0.20890303235500002,0.247043737342
 09/01 10:00:00,0.702184282609,0.0983408858789,0.0,0.0,0.145732356604,0.027181647820799997,0.172914004425,0.027181647820799997,0.0282952073318,0.00508352113152,0.065814763015,0.20896703450999998,0.210579752196
 09/01 11:00:00,0.721789727932,0.110094311315,0.0,0.0,0.18836066722800002,0.0343080450996,0.222668712328,0.0343080450996,0.0282952073318,0.00508352113152,0.0675422559165,0.205446916011,0.182223115213
 09/01 12:00:00,0.776142037937,0.0925810114003,0.0,0.0,0.24414525173700002,0.0438834524505,0.28802870418800003,0.0438834524505,0.0282952073318,0.00508352113152,0.0660981772377,0.212551155163,0.165555272886
 09/01 13:00:00,0.8209086608759999,0.0898064105521,0.0,0.0,0.287292644937,0.051630857483599996,0.33892350241999997,0.051630857483599996,0.0282952073318,0.00508352113152,0.0632085003644,0.22451955805799997,0.15034837157
 09/01 14:00:00,0.83131297355,0.112262152713,0.0,0.0,0.277866760566,0.0529574165764,0.330824177142,0.0529574165764,0.0282952073318,0.00508352113152,0.065356013872,0.23699997819000002,0.15422407588300002
 09/01 15:00:00,0.9630541781090001,0.175232422828,0.0,0.0,0.325077951697,0.0598106574022,0.384888609099,0.0598106574022,0.031624065306599995,0.0056815842473,0.0740671874827,0.2803294368,0.175933295173
 09/01 16:00:00,1.18075101612,0.277758621659,0.0,0.0,0.388619269059,0.0724081693511,0.46102743841000005,0.0724081693511,0.046603871258500004,0.00837285839877,0.09004665988,0.340555464204,0.223614723964
 09/01 17:00:00,1.3063292846899999,0.223384281196,0.0,0.0,0.368001757955,0.06927933857719999,0.437281096532,0.06927933857719999,0.0865500509829,0.015549594952499999,0.0922831676193,0.369740446665,0.264394927938
 09/01 18:00:00,1.33088448561,0.128206044793,0.0,0.0,0.333399505377,0.06417029651930001,0.397569801897,0.06417029651930001,0.158120265495,0.0284079102703,0.0853446655942,0.38164484740599997,0.26926699495
 09/01 19:00:00,1.36337363245,0.0871155380976,0.0,0.0,0.299131027019,0.058805881774699996,0.357936908794,0.058805881774699996,0.23634820206,0.042462352916400006,0.07644065297460001,0.39476528908299996,0.244890226625
 09/01 20:00:00,1.27283361936,0.0684809409079,0.0,0.0,0.277488788193,0.0545514626754,0.33204025086800004,0.0545514626754,0.219703973224,0.0394720483037,0.0697761589531,0.38554897883199996,0.215762209177
 09/01 21:00:00,1.0451555902299998,0.049305650024300006,0.0,0.0,0.227557201247,0.0457204948217,0.273277696068,0.0457204948217,0.164777957029,0.0296040321154,0.061402108330399996,0.333643231516,0.171920565176
 09/01 22:00:00,0.8387309470909999,0.0379039438739,0.0,0.0,0.18784066886700002,0.0377406574085,0.22558132627500002,0.0377406574085,0.11484527052200001,0.0206331182772,0.054124981324399996,0.289929759978,0.123086490714
 09/01 23:00:00,0.611036997889,0.0284717479403,0.0,0.0,0.145192755768,0.0293744305493,0.17456718631700002,0.0293744305493,0.058254831443400004,0.0104660716277,0.04894285506919999,0.23981607298799998,0.0684599804433
 09/02 00:00:00,0.513314826698,0.0271657664086,0.0,0.0,0.123860826518,0.0248857023473,0.14874652886499998,0.0248857023473,0.0349529110737,0.00627964516985,0.046669646520199996,0.22080743309599998,0.0453286619726
 09/02 01:00:00,0.46968888101000006,0.0209837564854,0.0,0.0,0.108091067171,0.0217178391493,0.12980890632,0.0217178391493,0.0233019356293,0.0041864291993899995,0.0445123205341,0.218247346915,0.0391019424119
 09/02 02:00:00,0.455368488852,0.0207726887631,0.0,0.0,0.0979945956415,0.019690154133099998,0.11768474977499999,0.019690154133099998,0.0233019356293,0.0041864291993899995,0.0429506581569,0.21517524349800002,0.0415394725936
 09/02 03:00:00,0.462527894181,0.0262203589024,0.0,0.0,0.0921324152376,0.0185140393612,0.110646454599,0.0185140393612,0.0233019356293,0.0041864291993899995,0.043218958017699996,0.20704696987399998,0.0635971468619
 09/02 04:00:00,0.59590040609,0.0338584791964,0.0,0.0,0.0966724374859,0.0195642085474,0.11623664603299999,0.0195642085474,0.0249663585128,0.00448545966066,0.0453002669733,0.231047777819,0.16333389709
 09/02 05:00:00,0.8873902751,0.0603328473783,0.0,0.0,0.128278044127,0.0257866875919,0.154064731718,0.0257866875919,0.046603871258500004,0.00837285839877,0.051955541315699995,0.266952986505,0.348910285903
 09/02 06:00:00,1.03536484076,0.0914771960092,0.0,0.0,0.14167411747000003,0.0281826374543,0.16985675492400001,0.0281826374543,0.0882144738665,0.0158486254137,0.061158807033199994,0.283657548835,0.391098630687
 09/02 07:00:00,0.935031500169,0.0944542374357,0.0,0.0,0.135376341038,0.026644848130200002,0.16202118916799998,0.026644848130200002,0.0732346679145,0.013157351262299999,0.0695581376721,0.23981607298799998,0.36671408116400006
 09/02 08:00:00,0.8230035248199999,0.09561442712139999,0.0,0.0,0.145050673217,0.0282909010401,0.173341574257,0.0282909010401,0.036617333957300005,0.00657867563113,0.0728865894424,0.204102870766,0.318946480767
 09/02 09:00:00,0.793038706649,0.0863412147665,0.0,0.0,0.168711424373,0.0325338345244,0.20124525889800002,0.0325338345244,0.0282952073318,0.00508352113152,0.0687373772923,0.20890303235500002,0.270244309641
 09/02 10:00:00,0.7861164606309999,0.0983408858789,0.0,0.0,0.19831896254,0.03787918889919999,0.236198151439,0.03787918889919999,0.0282952073318,0.00508352113152,0.0675815674897,0.20896703450999998,0.22946097873000004
 09/02 11:00:00,0.794057565975,0.110094311315,0.0,0.0,0.233182758894,0.0440127329771,0.277195491871,0.0440127329771,0.0282952073318,0.00508352113152,0.0691087543069,0.205446916011,0.198397675322
 09/02 12:00:00,0.832591543179,0.0925810114003,0.0,0.0,0.27730305180799997,0.0518087604644,0.329111812273,0.0518087604644,0.0282952073318,0.00508352113152,0.06760173885859999,0.212551155163,0.179418108422
 09/02 13:00:00,0.828014628123,0.0898064105521,0.0,0.0,0.278727948579,0.053305120562699995,0.332033069142,0.053305120562699995,0.0282952073318,0.00508352113152,0.0644922370039,0.22451955805799997,0.163061035456
 09/02 14:00:00,0.76808283156,0.112262152713,0.0,0.0,0.2102214045,0.0432282045602,0.25344960905999997,0.0432282045602,0.0282952073318,0.00508352113152,0.0665591737751,0.23699997819000002,0.167165342072
 09/02 15:00:00,0.8537096698209999,0.175232422828,0.0,0.0,0.21413329402800002,0.043567491873699994,0.257700785902,0.043567491873699994,0.031624065306599995,0.0056815842473,0.0753204526111,0.2803294368,0.192523344954
 09/02 16:00:00,1.01110156528,0.277758621659,0.0,0.0,0.223926230128,0.045168163491,0.269094393619,0.045168163491,0.046603871258500004,0.00837285839877,0.09140654504580001,0.340555464204,0.244538432755
 09/02 17:00:00,1.20254417983,0.223384281196,0.0,0.0,0.252337141743,0.0513825449087,0.303719686652,0.0513825449087,0.0865500509829,0.015549594952499999,0.0940741907787,0.369740446665,0.292380209799
 09/02 18:00:00,1.2674815075900001,0.128206044793,0.0,0.0,0.249707562524,0.0508413064503,0.300548868974,0.0508413064503,0.158120265495,0.0284079102703,0.0874099866674,0.38164484740599997,0.300819628781
 09/02 19:00:00,1.33315385253,0.0871155380976,0.0,0.0,0.245895670965,0.0500668489652,0.295962519931,0.0500668489652,0.23634820206,0.042462352916400006,0.0782708287453,0.39476528908299996,0.27481465979200004
 09/02 20:00:00,1.24602627282,0.0684809409079,0.0,0.0,0.2317759852,0.0471903815252,0.27896636672499997,0.0471903815252,0.219703973224,0.0394720483037,0.0713015652988,0.38554897883199996,0.24050334043699997
 09/02 21:00:00,1.0252438888200002,0.049305650024300006,0.0,0.0,0.192652535024,0.0398056399143,0.232458174938,0.0398056399143,0.164777957029,0.0296040321154,0.0624291265199,0.333643231516,0.191801366698
 09/02 22:00:00,0.8195021205859999,0.0379039438739,0.0,0.0,0.160165898013,0.032929496684,0.19309539469700002,0.032929496684,0.11484527052200001,0.0206331182772,0.054751665111800005,0.289929759978,0.135716912
 09/02 23:00:00,0.5920873822339999,0.0284717479403,0.0,0.0,0.12507215875299998,0.0257133172151,0.150785475968,0.0257133172151,0.058254831443400004,0.0104660716277,0.049271293835300004,0.23981607298799998,0.07296363637089999
 09/03 00:00:00,0.48952572496299995,0.0271657664086,0.0,0.0,0.103572619239,0.0212919640944,0.124864583334,0.0212919640944,0.0349529110737,0.00627964516985,0.046669646520199996,0.22080743309599998,0.0454215057694
 09/03 01:00:00,0.440721686677,0.0209837564854,0.0,0.0,0.0834697151925,0.0173030775812,0.100772792774,0.0173030775812,0.0233019356293,0.0041864291993899995,0.0445123205341,0.218247346915,0.0391708616259
 09/03 02:00:00,0.426267457692,0.0207726887631,0.0,0.0,0.07330618152089999,0.015199278763899999,0.08850546028480001,0.015199278763899999,0.0233019356293,0.0041864291993899995,0.0429506581569,0.21517524349800002,0.0416177309235
 09/03 03:00:00,0.4331629767399999,0.0262203589024,0.0,0.0,0.06718737850319999,0.013931804983999999,0.0811191834872,0.013931804983999999,0.0233019356293,0.0041864291993899995,0.043218958017699996,0.20704696987399998,0.0637595005327
 09/03 04:00:00,0.5709723135629999,0.0338584791964,0.0,0.0,0.07518112977310001,0.0155914815643,0.09077261133739999,0.0155914815643,0.0249663585128,0.00448545966066,0.0453002669733,0.231047777819,0.16386983925999998
 09/03 05:00:00,0.8606496850700002,0.0603328473783,0.0,0.0,0.104429476616,0.021660895100599997,0.126090371717,0.021660895100599997,0.046603871258500004,0.00837285839877,0.051955541315699995,0.266952986505,0.35014405587499997
 09/03 06:00:00,1.0122909950299999,0.0914771960092,0.0,0.0,0.120567398914,0.024817019114,0.145384418028,0.024817019114,0.0882144738665,0.0158486254137,0.061158807033199994,0.283657548835,0.392497121853
 09/03 07:00:00,0.912080804015,0.0944542374357,0.0,0.0,0.114432166792,0.023330949793500002,0.13776311658600002,0.023330949793500002,0.0732346679145,0.013157351262299999,0.0695581376721,0.23981607298799998,0.368021457592
 09/03 08:00:00,0.784614152384,0.09561442712139999,0.0,0.0,0.111146729262,0.0226732316322,0.133819960895,0.0226732316322,0.036617333957300005,0.00657867563113,0.0728865894424,0.204102870766,0.320078721693
 09/03 09:00:00,0.76307371566,0.0863412147665,0.0,0.0,0.142185658873,0.028143152788900002,0.170328811662,0.028143152788900002,0.0282952073318,0.00508352113152,0.0687373772923,0.20890303235500002,0.271195765888
 09/03 10:00:00,0.751796669843,0.0983408858789,0.0,0.0,0.16810615261700002,0.032974686061499996,0.20108083867899998,0.032974686061499996,0.0282952073318,0.00508352113152,0.0675815674897,0.20896703450999998,0.23025850070099999
 09/03 11:00:00,0.758624175669,0.110094311315,0.0,0.0,0.20192508603,0.039156889908300005,0.24108197593800001,0.039156889908300005,0.0282952073318,0.00508352113152,0.0691087543069,0.205446916011,0.19907780095
 09/03 12:00:00,0.771602097268,0.0925810114003,0.0,0.0,0.22406519876800002,0.0434523908806,0.267517589648,0.0434523908806,0.0282952073318,0.00508352113152,0.06760173885859999,0.212551155163,0.180022885135
 09/03 13:00:00,0.8058981666769999,0.0898064105521,0.0,0.0,0.259534416122,0.049838589100900006,0.309373005223,0.049838589100900006,0.0282952073318,0.00508352113152,0.0644922370039,0.22451955805799997,0.16360463792899999
 09/03 14:00:00,0.8721138987450001,0.112262152713,0.0,0.0,0.300524863211,0.0563979045307,0.35692276774099996,0.0563979045307,0.0282952073318,0.00508352113152,0.0665591737751,0.23699997819000002,0.16772325057600002
 09/03 15:00:00,0.96933397359,0.175232422828,0.0,0.0,0.313251866594,0.05941953313849999,0.372671399733,0.05941953313849999,0.031624065306599995,0.0056815842473,0.0753204526111,0.2803294368,0.193177034893
 09/03 16:00:00,1.06948701574,0.277758621659,0.0,0.0,0.27153810284,0.055097579663,0.326635682503,0.055097579663,0.046603871258500004,0.00837285839877,0.09140654504580001,0.340555464204,0.245382594329
 09/03 17:00:00,1.24262302091,0.223384281196,0.0,0.0,0.284535489508,0.058250776444499996,0.342786265953,0.058250776444499996,0.0865500509829,0.015549594952499999,0.0940741907787,0.369740446665,0.293392471581
 09/03 18:00:00,1.3095052746,0.128206044793,0.0,0.0,0.28352488458299996,0.05801088463430001,0.341535769217,0.05801088463430001,0.158120265495,0.0284079102703,0.0874099866674,0.38164484740599997,0.301856495539
 09/03 19:00:00,1.37370000573,0.0871155380976,0.0,0.0,0.278576444116,0.0569872700636,0.33556371418000003,0.0569872700636,0.23634820206,0.042462352916400006,0.0782708287453,0.39476528908299996,0.275759618747
 09/03 20:00:00,1.28528541235,0.0684809409079,0.0,0.0,0.263516349955,0.053886364744,0.317402714699,0.053886364744,0.219703973224,0.0394720483037,0.0713015652988,0.38554897883199996,0.24132613199099998
 09/03 21:00:00,1.0738276398200002,0.049305650024300006,0.0,0.0,0.23280626145,0.04759455566430001,0.280400817114,0.04759455566430001,0.164777957029,0.0296040321154,0.0624291265199,0.333643231516,0.192442475529
 09/03 22:00:00,0.860445660602,0.0379039438739,0.0,0.0,0.193967286904,0.0396421504135,0.23360943731800002,0.0396421504135,0.11484527052200001,0.0206331182772,0.054751665111800005,0.289929759978,0.136146409395
 09/03 23:00:00,0.619685915876,0.0284717479403,0.0,0.0,0.147700242477,0.0304881949492,0.17818843742600002,0.0304881949492,0.058254831443400004,0.0104660716277,0.049271293835300004,0.23981607298799998,0.0731592085547
 09/04 00:00:00,0.5104604193760001,0.0271657664086,0.0,0.0,0.12269643610200001,0.0253220327632,0.148018468865,0.0253220327632,0.0349529110737,0.00627964516985,0.04646961820230001,0.22080743309599998,0.0434023429696
 09/04 01:00:00,0.46587223841799996,0.0209837564854,0.0,0.0,0.105818202162,0.0218430890748,0.127661291236,0.0218430890748,0.0233019356293,0.0041864291993899995,0.0443928689525,0.218247346915,0.0375523664851
 09/04 02:00:00,0.442704151038,0.0207726887631,0.0,0.0,0.0884146884052,0.0184000512211,0.10681473962600001,0.0184000512211,0.0233019356293,0.0041864291993899995,0.04285072547259999,0.21517524349800002,0.039845077612
 09/04 03:00:00,0.44473571163900005,0.0262203589024,0.0,0.0,0.0798876719759,0.016629638691200002,0.09651731066710001,0.016629638691200002,0.0233019356293,0.0041864291993899995,0.0430580823111,0.20704696987399998,0.0600949839581
 09/04 04:00:00,0.5732647423139999,0.0338584791964,0.0,0.0,0.08663348575230001,0.0180371183051,0.104670604057,0.0180371183051,0.0249663585128,0.00448545966066,0.045000143021800006,0.231047777819,0.152564399243
 09/04 05:00:00,0.8476909240639999,0.0603328473783,0.0,0.0,0.115812836184,0.024117307656000002,0.13993014384000002,0.024117307656000002,0.046603871258500004,0.00837285839877,0.0513551785956,0.266952986505,0.323945885465
 09/04 06:00:00,0.9961915577580001,0.0914771960092,0.0,0.0,0.133162635575,0.0275204416496,0.160683077225,0.0275204416496,0.0882144738665,0.0158486254137,0.0600144334557,0.283657548835,0.362243398963
 09/04 07:00:00,0.894598929048,0.0944542374357,0.0,0.0,0.126159469057,0.025821488163799998,0.15198095722000002,0.025821488163799998,0.0732346679145,0.013157351262299999,0.0677042320573,0.23981607298799998,0.33817564760499996
 09/04 08:00:00,0.796619537249,0.09561442712139999,0.0,0.0,0.144900147248,0.0290880037819,0.17398815103,0.0290880037819,0.036617333957300005,0.00657867563113,0.0707410780271,0.204102870766,0.294061427838
 09/04 09:00:00,0.768383223953,0.0863412147665,0.0,0.0,0.16620747938799998,0.0330107058207,0.199218185209,0.0330107058207,0.0282952073318,0.00508352113152,0.0667202763251,0.20890303235500002,0.24963300160100002
 09/04 10:00:00,0.7885107505110001,0.0983408858789,0.0,0.0,0.21557767434500003,0.0414866603,0.257064334645,0.0414866603,0.0282952073318,0.00508352113152,0.065814763015,0.20896703450999998,0.21275588987799998
 09/04 11:00:00,0.815588737412,0.110094311315,0.0,0.0,0.264359476316,0.05025337676680001,0.314612853083,0.05025337676680001,0.0282952073318,0.00508352113152,0.0675422559165,0.205446916011,0.184077983938
 09/04 12:00:00,0.868109075151,0.0925810114003,0.0,0.0,0.318443904287,0.0598961890766,0.378340093363,0.0598961890766,0.0282952073318,0.00508352113152,0.0660981772377,0.212551155163,0.167210920924
 09/04 13:00:00,0.87484085793,0.0898064105521,0.0,0.0,0.32884364613600003,0.06252834897540001,0.39137199511200005,0.06252834897540001,0.0282952073318,0.00508352113152,0.0632085003644,0.22451955805799997,0.151832075932
 09/04 14:00:00,0.8658306558069999,0.112262152713,0.0,0.0,0.304516191056,0.0593003375208,0.36381652857600005,0.0593003375208,0.0282952073318,0.00508352113152,0.065356013872,0.23699997819000002,0.15574940670600002
 09/04 15:00:00,1.02169469631,0.175232422828,0.0,0.0,0.372541256173,0.0692173471462,0.441758603319,0.0692173471462,0.031624065306599995,0.0056815842473,0.0740671874827,0.2803294368,0.17770381915199998
 09/04 16:00:00,1.04746727984,0.277758621659,0.0,0.0,0.269559044442,0.055887602903199995,0.325446647346,0.055887602903199995,0.046603871258500004,0.00837285839877,0.09004665988,0.340555464204,0.225911778752
 09/04 17:00:00,1.23473201687,0.223384281196,0.0,0.0,0.301197184226,0.061759901887699996,0.362957086114,0.061759901887699996,0.0865500509829,0.015549594952499999,0.0922831676193,0.369740446665,0.267121670532
 09/04 18:00:00,1.29369520415,0.128206044793,0.0,0.0,0.296821763054,0.060796820980400006,0.357618584034,0.060796820980400006,0.158120265495,0.0284079102703,0.0853446655942,0.38164484740599997,0.272028931347
 09/04 19:00:00,1.34116573052,0.0871155380976,0.0,0.0,0.27613488474,0.057090545068100004,0.333225429808,0.057090545068100004,0.23634820206,0.042462352916400006,0.07644065297460001,0.39476528908299996,0.247393803673
 09/04 20:00:00,1.25101438274,0.0684809409079,0.0,0.0,0.255275232436,0.05275302303669999,0.308028255473,0.05275302303669999,0.219703973224,0.0394720483037,0.0697761589531,0.38554897883199996,0.217954967956
 09/04 21:00:00,1.02799931861,0.049305650024300006,0.0,0.0,0.21056932531800002,0.043849570813800004,0.254418896132,0.043849570813800004,0.164777957029,0.0296040321154,0.061402108330399996,0.333643231516,0.173623093488
 09/04 22:00:00,0.808808157156,0.0379039438739,0.0,0.0,0.160736766497,0.0337734081461,0.194510174643,0.0337734081461,0.11484527052200001,0.0206331182772,0.054124981324399996,0.289929759978,0.124234852411
 09/04 23:00:00,0.5568681196199999,0.0284717479403,0.0,0.0,0.09867410872560001,0.0211874521075,0.119861560833,0.0211874521075,0.058254831443400004,0.0104660716277,0.04894285506919999,0.23981607298799998,0.068996727658
 09/05 00:00:00,0.444764721304,0.0271657664086,0.0,0.0,0.0676171867608,0.0146170802425,0.0822342670033,0.0146170802425,0.0349529110737,0.00627964516985,0.04646961820230001,0.22080743309599998,0.043490846758599995
 09/05 01:00:00,0.371573808635,0.0209837564854,0.0,0.0,0.027298503627999997,0.00600004004764,0.0332985436756,0.00600004004764,0.0233019356293,0.0041864291993899995,0.0443928689525,0.218247346915,0.0376166842628
 09/05 02:00:00,0.34898293996,0.0207726887631,0.0,0.0,0.010674063130399999,0.00234529108531,0.0130193542157,0.00234529108531,0.0233019356293,0.0041864291993899995,0.04285072547259999,0.21517524349800002,0.03991925194530001
 09/05 03:00:00,0.34837655598399997,0.0262203589024,0.0,0.0,0.0,0.0,0.0,0.0,0.0233019356293,0.0041864291993899995,0.0430580823111,0.20704696987399998,0.060253138969900005
 09/05 04:00:00,0.46913530345700005,0.0338584791964,0.0,0.0,0.0,0.0,0.0,0.0,0.0249663585128,0.00448545966066,0.045000143021800006,0.231047777819,0.153105564442
 09/05 05:00:00,0.709056245201,0.0603328473783,0.0,0.0,0.0,0.0,0.0,0.0,0.046603871258500004,0.00837285839877,0.0513551785956,0.266952986505,0.325241350442
